id,user_id,work_date,check_in_time,check_out_time,work_hours,status,created_at
3229,49,2026-03-17,2026-03-17 09:22:00,2026-03-17 20:18:00,10.93,overtime,2026-03-17 20:00:00
3230,50,2026-03-17,2026-03-17 09:11:00,2026-03-17 17:03:00,7.87,normal,2026-03-17 20:00:00
3231,51,2026-03-17,2026-03-17 09:13:00,2026-03-17 16:20:00,7.11,normal,2026-03-17 20:00:00
3232,52,2026-03-17,2026-03-17 09:37:00,2026-03-17 17:35:00,7.97,normal,2026-03-17 20:00:00
3233,53,2026-03-17,2026-03-17 09:10:00,2026-03-17 17:27:00,8.29,normal,2026-03-17 20:00:00
3234,54,2026-03-17,2026-03-17 09:41:00,2026-03-17 18:30:00,8.82,normal,2026-03-17 20:00:00
3235,55,2026-03-17,2026-03-17 09:30:00,2026-03-17 16:45:00,7.26,normal,2026-03-17 20:00:00
3236,56,2026-03-17,2026-03-17 09:25:00,2026-03-17 17:58:00,8.56,normal,2026-03-17 20:00:00
3237,57,2026-03-17,2026-03-17 09:12:00,2026-03-17 17:50:00,8.64,normal,2026-03-17 20:00:00
3238,58,2026-03-17,2026-03-17 09:14:00,2026-03-17 17:34:00,8.33,normal,2026-03-17 20:00:00
3239,59,2026-03-17,2026-03-17 09:19:00,2026-03-17 17:42:00,8.38,normal,2026-03-17 20:00:00
3240,60,2026-03-17,2026-03-17 09:22:00,2026-03-17 18:01:00,8.65,normal,2026-03-17 20:00:00
3241,1,2026-03-18,2026-03-18 09:04:00,2026-03-18 17:41:00,8.62,normal,2026-03-18 20:00:00
3242,2,2026-03-18,2026-03-18 09:13:00,2026-03-18 19:16:00,10.05,overtime,2026-03-18 20:00:00
3243,3,2026-03-18,2026-03-18 09:26:00,2026-03-18 17:16:00,7.84,normal,2026-03-18 20:00:00
3244,4,2026-03-18,2026-03-18 09:05:00,2026-03-18 17:44:00,8.65,normal,2026-03-18 20:00:00
3245,5,2026-03-18,2026-03-18 09:31:00,2026-03-18 16:41:00,7.16,normal,2026-03-18 20:00:00
3246,6,2026-03-18,2026-03-18 09:07:00,2026-03-18 18:05:00,8.97,normal,2026-03-18 20:00:00
3247,7,2026-03-18,2026-03-18 09:02:00,2026-03-18 16:28:00,7.43,normal,2026-03-18 20:00:00
3248,8,2026-03-18,2026-03-18 09:10:00,2026-03-18 17:16:00,8.1,normal,2026-03-18 20:00:00
3249,9,2026-03-18,2026-03-18 09:07:00,2026-03-18 17:45:00,8.63,normal,2026-03-18 20:00:00
3250,10,2026-03-18,2026-03-18 09:18:00,2026-03-18 16:22:00,7.07,normal,2026-03-18 20:00:00
3251,11,2026-03-18,2026-03-18 09:10:00,2026-03-18 17:59:00,8.82,normal,2026-03-18 20:00:00
3252,12,2026-03-18,2026-03-18 09:03:00,2026-03-18 16:18:00,7.25,normal,2026-03-18 20:00:00
3253,13,2026-03-18,2026-03-18 09:44:00,2026-03-18 17:56:00,8.19,normal,2026-03-18 20:00:00
3254,14,2026-03-18,2026-03-18 09:07:00,2026-03-18 17:56:00,8.81,normal,2026-03-18 20:00:00
3255,15,2026-03-18,2026-03-18 09:20:00,2026-03-18 19:30:00,10.16,overtime,2026-03-18 20:00:00
3256,16,2026-03-18,2026-03-18 09:00:00,2026-03-18 16:07:00,7.12,normal,2026-03-18 20:00:00
3257,17,2026-03-18,2026-03-18 09:29:00,2026-03-18 17:05:00,7.59,normal,2026-03-18 20:00:00
3258,18,2026-03-18,2026-03-18 09:17:00,2026-03-18 17:20:00,8.05,normal,2026-03-18 20:00:00
3259,19,2026-03-18,,,0,absent,2026-03-18 20:00:00
3260,20,2026-03-18,2026-03-18 09:39:00,2026-03-18 18:17:00,8.64,normal,2026-03-18 20:00:00
3261,21,2026-03-18,2026-03-18 09:02:00,2026-03-18 16:31:00,7.49,normal,2026-03-18 20:00:00
3262,22,2026-03-18,2026-03-18 09:17:00,2026-03-18 16:17:00,7,normal,2026-03-18 20:00:00
3263,23,2026-03-18,2026-03-18 09:36:00,2026-03-18 20:12:00,10.59,overtime,2026-03-18 20:00:00
3264,24,2026-03-18,2026-03-18 09:39:00,2026-03-18 18:04:00,8.42,normal,2026-03-18 20:00:00
3265,25,2026-03-18,2026-03-18 09:14:00,2026-03-18 18:11:00,8.94,normal,2026-03-18 20:00:00
3266,26,2026-03-18,2026-03-18 09:04:00,2026-03-18 17:59:00,8.91,normal,2026-03-18 20:00:00
3267,27,2026-03-18,2026-03-18 09:33:00,2026-03-18 19:54:00,10.35,overtime,2026-03-18 20:00:00
3268,28,2026-03-18,2026-03-18 09:18:00,2026-03-18 17:27:00,8.16,normal,2026-03-18 20:00:00
3269,29,2026-03-18,2026-03-18 09:38:00,2026-03-18 19:22:00,9.74,overtime,2026-03-18 20:00:00
3270,30,2026-03-18,2026-03-18 09:08:00,2026-03-18 17:06:00,7.96,normal,2026-03-18 20:00:00
3271,31,2026-03-18,2026-03-18 09:25:00,2026-03-18 16:49:00,7.4,late,2026-03-18 20:00:00
3272,32,2026-03-18,2026-03-18 09:12:00,2026-03-18 20:28:00,11.26,overtime,2026-03-18 20:00:00
3273,33,2026-03-18,2026-03-18 09:10:00,2026-03-18 16:49:00,7.65,normal,2026-03-18 20:00:00
3274,34,2026-03-18,2026-03-18 09:15:00,2026-03-18 18:09:00,8.9,normal,2026-03-18 20:00:00
3275,35,2026-03-18,2026-03-18 09:43:00,2026-03-18 18:01:00,8.29,normal,2026-03-18 20:00:00
3276,36,2026-03-18,2026-03-18 09:13:00,2026-03-18 16:15:00,7.04,normal,2026-03-18 20:00:00
3277,37,2026-03-18,2026-03-18 09:11:00,2026-03-18 14:43:00,5.54,late,2026-03-18 20:00:00
3278,38,2026-03-18,2026-03-18 09:32:00,2026-03-18 15:10:00,5.64,late,2026-03-18 20:00:00
3279,39,2026-03-18,2026-03-18 09:38:00,2026-03-18 17:38:00,8,normal,2026-03-18 20:00:00
3280,40,2026-03-18,,,0,absent,2026-03-18 20:00:00
3281,41,2026-03-18,2026-03-18 09:14:00,2026-03-18 17:56:00,8.7,normal,2026-03-18 20:00:00
3282,42,2026-03-18,2026-03-18 09:39:00,2026-03-18 17:01:00,7.37,late,2026-03-18 20:00:00
3283,43,2026-03-18,2026-03-18 09:07:00,2026-03-18 17:52:00,8.75,normal,2026-03-18 20:00:00
3284,44,2026-03-18,2026-03-18 09:16:00,2026-03-18 17:52:00,8.59,normal,2026-03-18 20:00:00
3285,45,2026-03-18,2026-03-18 09:04:00,2026-03-18 17:05:00,8.01,normal,2026-03-18 20:00:00
3286,46,2026-03-18,2026-03-18 09:29:00,2026-03-18 17:47:00,8.29,normal,2026-03-18 20:00:00
3287,47,2026-03-18,2026-03-18 09:44:00,2026-03-18 17:12:00,7.47,normal,2026-03-18 20:00:00
3288,48,2026-03-18,2026-03-18 09:11:00,2026-03-18 17:49:00,8.63,normal,2026-03-18 20:00:00
3289,49,2026-03-18,2026-03-18 09:11:00,2026-03-18 17:14:00,8.04,normal,2026-03-18 20:00:00
3290,50,2026-03-18,2026-03-18 09:34:00,2026-03-18 17:11:00,7.62,normal,2026-03-18 20:00:00
3291,51,2026-03-18,2026-03-18 09:08:00,2026-03-18 16:36:00,7.46,late,2026-03-18 20:00:00
3292,52,2026-03-18,,,0,absent,2026-03-18 20:00:00
3293,53,2026-03-18,2026-03-18 09:07:00,2026-03-18 18:03:00,8.93,normal,2026-03-18 20:00:00
3294,54,2026-03-18,2026-03-18 09:35:00,2026-03-18 20:00:00,10.41,overtime,2026-03-18 20:00:00
3295,55,2026-03-18,2026-03-18 09:35:00,2026-03-18 17:07:00,7.54,normal,2026-03-18 20:00:00
3296,56,2026-03-18,2026-03-18 09:21:00,2026-03-18 16:55:00,7.56,normal,2026-03-18 20:00:00
3297,57,2026-03-18,2026-03-18 09:39:00,2026-03-18 16:41:00,7.04,normal,2026-03-18 20:00:00
3298,58,2026-03-18,2026-03-18 09:34:00,2026-03-18 19:51:00,10.28,overtime,2026-03-18 20:00:00
3299,59,2026-03-18,2026-03-18 09:31:00,2026-03-18 18:23:00,8.87,normal,2026-03-18 20:00:00
3300,60,2026-03-18,2026-03-18 09:01:00,2026-03-18 17:13:00,8.2,normal,2026-03-18 20:00:00
3301,1,2026-03-19,2026-03-19 09:05:00,2026-03-19 15:40:00,6.58,late,2026-03-19 20:00:00
3302,2,2026-03-19,2026-03-19 09:21:00,2026-03-19 18:14:00,8.88,normal,2026-03-19 20:00:00
3303,3,2026-03-19,2026-03-19 09:03:00,2026-03-19 17:32:00,8.49,normal,2026-03-19 20:00:00
3304,4,2026-03-19,2026-03-19 09:26:00,2026-03-19 18:10:00,8.73,normal,2026-03-19 20:00:00
3305,5,2026-03-19,2026-03-19 09:17:00,2026-03-19 18:17:00,8.99,normal,2026-03-19 20:00:00
3306,6,2026-03-19,2026-03-19 09:40:00,2026-03-19 16:51:00,7.18,normal,2026-03-19 20:00:00
3307,7,2026-03-19,2026-03-19 09:22:00,2026-03-19 18:20:00,8.97,normal,2026-03-19 20:00:00
3308,8,2026-03-19,2026-03-19 09:15:00,2026-03-19 17:08:00,7.89,normal,2026-03-19 20:00:00
3309,9,2026-03-19,2026-03-19 09:44:00,2026-03-19 16:45:00,7.02,normal,2026-03-19 20:00:00
3310,10,2026-03-19,2026-03-19 09:40:00,2026-03-19 15:56:00,6.26,late,2026-03-19 20:00:00
3311,11,2026-03-19,2026-03-19 09:28:00,2026-03-19 18:28:00,8.99,normal,2026-03-19 20:00:00
3312,12,2026-03-19,2026-03-19 09:01:00,2026-03-19 16:02:00,7.02,normal,2026-03-19 20:00:00
3313,13,2026-03-19,2026-03-19 09:19:00,2026-03-19 16:32:00,7.21,normal,2026-03-19 20:00:00
3314,14,2026-03-19,2026-03-19 09:39:00,2026-03-19 17:35:00,7.94,normal,2026-03-19 20:00:00
3315,15,2026-03-19,2026-03-19 09:19:00,2026-03-19 18:19:00,9,normal,2026-03-19 20:00:00
3316,16,2026-03-19,2026-03-19 09:12:00,2026-03-19 17:53:00,8.69,normal,2026-03-19 20:00:00
3317,17,2026-03-19,2026-03-19 09:28:00,2026-03-19 17:20:00,7.86,normal,2026-03-19 20:00:00
3318,18,2026-03-19,2026-03-19 09:16:00,2026-03-19 15:23:00,6.12,late,2026-03-19 20:00:00
3319,19,2026-03-19,2026-03-19 09:36:00,2026-03-19 17:26:00,7.84,normal,2026-03-19 20:00:00
3320,20,2026-03-19,,,0,absent,2026-03-19 20:00:00
3321,21,2026-03-19,2026-03-19 09:35:00,2026-03-19 18:31:00,8.93,normal,2026-03-19 20:00:00
3322,22,2026-03-19,2026-03-19 09:28:00,2026-03-19 18:49:00,9.34,overtime,2026-03-19 20:00:00
3323,23,2026-03-19,2026-03-19 09:37:00,2026-03-19 19:08:00,9.51,overtime,2026-03-19 20:00:00
3324,24,2026-03-19,2026-03-19 09:07:00,2026-03-19 17:30:00,8.38,normal,2026-03-19 20:00:00
3325,25,2026-03-19,2026-03-19 09:03:00,2026-03-19 16:42:00,7.64,normal,2026-03-19 20:00:00
3326,26,2026-03-19,2026-03-19 09:11:00,2026-03-19 16:58:00,7.78,normal,2026-03-19 20:00:00
3327,27,2026-03-19,2026-03-19 09:43:00,2026-03-19 19:43:00,9.99,overtime,2026-03-19 20:00:00
3328,28,2026-03-19,2026-03-19 09:08:00,2026-03-19 16:51:00,7.72,normal,2026-03-19 20:00:00
3329,29,2026-03-19,2026-03-19 09:18:00,2026-03-19 17:48:00,8.49,normal,2026-03-19 20:00:00
3330,30,2026-03-19,2026-03-19 09:26:00,2026-03-19 18:06:00,8.67,normal,2026-03-19 20:00:00
3331,31,2026-03-19,2026-03-19 09:24:00,2026-03-19 15:40:00,6.26,late,2026-03-19 20:00:00
3332,32,2026-03-19,2026-03-19 09:14:00,2026-03-19 16:25:00,7.18,normal,2026-03-19 20:00:00
3333,33,2026-03-19,2026-03-19 09:15:00,2026-03-19 16:29:00,7.24,normal,2026-03-19 20:00:00
3334,34,2026-03-19,,,0,absent,2026-03-19 20:00:00
3335,35,2026-03-19,2026-03-19 09:21:00,2026-03-19 17:16:00,7.91,normal,2026-03-19 20:00:00
3336,36,2026-03-19,,,0,absent,2026-03-19 20:00:00
3337,37,2026-03-19,2026-03-19 09:35:00,2026-03-19 17:27:00,7.86,normal,2026-03-19 20:00:00
3338,38,2026-03-19,2026-03-19 09:05:00,2026-03-19 18:38:00,9.56,overtime,2026-03-19 20:00:00
3339,39,2026-03-19,2026-03-19 09:28:00,2026-03-19 16:39:00,7.18,normal,2026-03-19 20:00:00
3340,40,2026-03-19,2026-03-19 09:20:00,2026-03-19 17:27:00,8.11,normal,2026-03-19 20:00:00
3341,41,2026-03-19,2026-03-19 09:31:00,2026-03-19 16:47:00,7.26,late,2026-03-19 20:00:00
3342,42,2026-03-19,2026-03-19 09:00:00,2026-03-19 16:33:00,7.55,normal,2026-03-19 20:00:00
3343,43,2026-03-19,2026-03-19 09:39:00,2026-03-19 17:29:00,7.83,normal,2026-03-19 20:00:00
3344,44,2026-03-19,2026-03-19 09:21:00,2026-03-19 16:25:00,7.07,normal,2026-03-19 20:00:00
3345,45,2026-03-19,2026-03-19 09:21:00,2026-03-19 17:36:00,8.24,normal,2026-03-19 20:00:00
3346,46,2026-03-19,2026-03-19 09:02:00,2026-03-19 16:19:00,7.29,normal,2026-03-19 20:00:00
3347,47,2026-03-19,2026-03-19 09:26:00,2026-03-19 19:00:00,9.57,overtime,2026-03-19 20:00:00
3348,48,2026-03-19,2026-03-19 09:43:00,2026-03-19 16:44:00,7.02,normal,2026-03-19 20:00:00
3349,49,2026-03-19,2026-03-19 09:04:00,2026-03-19 18:58:00,9.9,overtime,2026-03-19 20:00:00
3350,50,2026-03-19,2026-03-19 09:26:00,2026-03-19 17:09:00,7.72,normal,2026-03-19 20:00:00
3351,51,2026-03-19,2026-03-19 09:00:00,2026-03-19 17:35:00,8.58,normal,2026-03-19 20:00:00
3352,52,2026-03-19,2026-03-19 09:06:00,2026-03-19 17:26:00,8.34,normal,2026-03-19 20:00:00
3353,53,2026-03-19,2026-03-19 09:42:00,2026-03-19 17:37:00,7.92,normal,2026-03-19 20:00:00
3354,54,2026-03-19,2026-03-19 09:43:00,2026-03-19 17:50:00,8.12,normal,2026-03-19 20:00:00
3355,55,2026-03-19,2026-03-19 09:33:00,2026-03-19 17:48:00,8.25,normal,2026-03-19 20:00:00
3356,56,2026-03-19,2026-03-19 09:10:00,2026-03-19 17:10:00,8.01,normal,2026-03-19 20:00:00
3357,57,2026-03-19,2026-03-19 09:08:00,2026-03-19 16:36:00,7.47,normal,2026-03-19 20:00:00
3358,58,2026-03-19,2026-03-19 09:40:00,2026-03-19 17:00:00,7.34,normal,2026-03-19 20:00:00
3359,59,2026-03-19,2026-03-19 09:31:00,2026-03-19 20:56:00,11.42,overtime,2026-03-19 20:00:00
3360,60,2026-03-19,2026-03-19 09:37:00,2026-03-19 18:05:00,8.47,normal,2026-03-19 20:00:00
3361,1,2026-03-20,2026-03-20 09:09:00,2026-03-20 19:54:00,10.75,overtime,2026-03-20 20:00:00
3362,2,2026-03-20,2026-03-20 09:17:00,2026-03-20 16:56:00,7.66,normal,2026-03-20 20:00:00
3363,3,2026-03-20,2026-03-20 09:12:00,2026-03-20 16:29:00,7.28,late,2026-03-20 20:00:00
3364,4,2026-03-20,2026-03-20 09:35:00,2026-03-20 17:03:00,7.47,normal,2026-03-20 20:00:00
3365,5,2026-03-20,2026-03-20 09:30:00,2026-03-20 16:52:00,7.37,normal,2026-03-20 20:00:00
3366,6,2026-03-20,2026-03-20 09:32:00,2026-03-20 18:08:00,8.59,normal,2026-03-20 20:00:00
3367,7,2026-03-20,2026-03-20 09:18:00,2026-03-20 19:42:00,10.4,overtime,2026-03-20 20:00:00
3368,8,2026-03-20,2026-03-20 09:12:00,2026-03-20 18:10:00,8.96,normal,2026-03-20 20:00:00
3369,9,2026-03-20,2026-03-20 09:08:00,2026-03-20 16:22:00,7.23,normal,2026-03-20 20:00:00
3370,10,2026-03-20,2026-03-20 09:02:00,2026-03-20 17:13:00,8.19,normal,2026-03-20 20:00:00
3371,11,2026-03-20,2026-03-20 09:23:00,2026-03-20 17:17:00,7.9,normal,2026-03-20 20:00:00
3372,12,2026-03-20,2026-03-20 09:38:00,2026-03-20 18:24:00,8.77,normal,2026-03-20 20:00:00
3373,13,2026-03-20,2026-03-20 09:38:00,2026-03-20 18:37:00,8.98,normal,2026-03-20 20:00:00
3374,14,2026-03-20,2026-03-20 09:11:00,2026-03-20 18:08:00,8.94,normal,2026-03-20 20:00:00
3375,15,2026-03-20,2026-03-20 09:38:00,2026-03-20 17:32:00,7.91,normal,2026-03-20 20:00:00
3376,16,2026-03-20,2026-03-20 09:44:00,2026-03-20 17:34:00,7.84,normal,2026-03-20 20:00:00
3377,17,2026-03-20,2026-03-20 09:31:00,2026-03-20 16:45:00,7.23,normal,2026-03-20 20:00:00
3378,18,2026-03-20,2026-03-20 09:23:00,2026-03-20 18:01:00,8.64,normal,2026-03-20 20:00:00
3379,19,2026-03-20,2026-03-20 09:23:00,2026-03-20 20:37:00,11.23,overtime,2026-03-20 20:00:00
3380,20,2026-03-20,2026-03-20 09:26:00,2026-03-20 17:55:00,8.49,normal,2026-03-20 20:00:00
3381,21,2026-03-20,2026-03-20 09:07:00,2026-03-20 17:24:00,8.28,normal,2026-03-20 20:00:00
3382,22,2026-03-20,2026-03-20 09:24:00,2026-03-20 17:04:00,7.66,normal,2026-03-20 20:00:00
3383,23,2026-03-20,2026-03-20 09:41:00,2026-03-20 17:53:00,8.2,normal,2026-03-20 20:00:00
3384,24,2026-03-20,2026-03-20 09:26:00,2026-03-20 18:16:00,8.84,normal,2026-03-20 20:00:00
3385,25,2026-03-20,2026-03-20 09:43:00,2026-03-20 17:58:00,8.25,normal,2026-03-20 20:00:00
3386,26,2026-03-20,2026-03-20 09:12:00,2026-03-20 16:01:00,6.82,late,2026-03-20 20:00:00
3387,27,2026-03-20,2026-03-20 09:03:00,2026-03-20 18:27:00,9.41,overtime,2026-03-20 20:00:00
3388,28,2026-03-20,2026-03-20 09:20:00,2026-03-20 16:57:00,7.62,normal,2026-03-20 20:00:00
3389,29,2026-03-20,2026-03-20 09:07:00,2026-03-20 16:21:00,7.24,normal,2026-03-20 20:00:00
3390,30,2026-03-20,2026-03-20 09:42:00,2026-03-20 17:49:00,8.11,normal,2026-03-20 20:00:00
3391,31,2026-03-20,2026-03-20 09:09:00,2026-03-20 16:14:00,7.08,normal,2026-03-20 20:00:00
3392,32,2026-03-20,2026-03-20 09:04:00,2026-03-20 17:05:00,8.01,normal,2026-03-20 20:00:00
3393,33,2026-03-20,2026-03-20 09:21:00,2026-03-20 17:42:00,8.34,normal,2026-03-20 20:00:00
3394,34,2026-03-20,2026-03-20 09:23:00,2026-03-20 18:22:00,8.99,normal,2026-03-20 20:00:00
3395,35,2026-03-20,2026-03-20 09:31:00,2026-03-20 18:29:00,8.97,normal,2026-03-20 20:00:00
3396,36,2026-03-20,2026-03-20 09:33:00,2026-03-20 16:39:00,7.11,normal,2026-03-20 20:00:00
3397,37,2026-03-20,2026-03-20 09:17:00,2026-03-20 17:51:00,8.56,normal,2026-03-20 20:00:00
3398,38,2026-03-20,2026-03-20 09:17:00,2026-03-20 19:11:00,9.89,overtime,2026-03-20 20:00:00
3399,39,2026-03-20,,,0,absent,2026-03-20 20:00:00
3400,40,2026-03-20,2026-03-20 09:18:00,2026-03-20 17:48:00,8.49,normal,2026-03-20 20:00:00
3401,41,2026-03-20,,,0,absent,2026-03-20 20:00:00
3402,42,2026-03-20,2026-03-20 09:31:00,2026-03-20 18:22:00,8.84,normal,2026-03-20 20:00:00
3403,43,2026-03-20,2026-03-20 09:14:00,2026-03-20 18:06:00,8.86,normal,2026-03-20 20:00:00
3404,44,2026-03-20,2026-03-20 09:00:00,2026-03-20 17:41:00,8.68,normal,2026-03-20 20:00:00
3405,45,2026-03-20,2026-03-20 09:31:00,2026-03-20 18:22:00,8.85,normal,2026-03-20 20:00:00
3406,46,2026-03-20,2026-03-20 09:26:00,2026-03-20 16:44:00,7.31,normal,2026-03-20 20:00:00
3407,47,2026-03-20,2026-03-20 09:27:00,2026-03-20 17:31:00,8.06,normal,2026-03-20 20:00:00
3408,48,2026-03-20,2026-03-20 09:25:00,2026-03-20 17:39:00,8.24,normal,2026-03-20 20:00:00
3409,49,2026-03-20,2026-03-20 09:40:00,2026-03-20 17:56:00,8.27,normal,2026-03-20 20:00:00
3410,50,2026-03-20,2026-03-20 09:10:00,2026-03-20 16:34:00,7.4,normal,2026-03-20 20:00:00
3411,51,2026-03-20,2026-03-20 09:14:00,2026-03-20 18:06:00,8.87,normal,2026-03-20 20:00:00
3412,52,2026-03-20,,,0,absent,2026-03-20 20:00:00
3413,53,2026-03-20,2026-03-20 09:41:00,2026-03-20 17:59:00,8.29,normal,2026-03-20 20:00:00
3414,54,2026-03-20,2026-03-20 09:43:00,2026-03-20 17:41:00,7.97,normal,2026-03-20 20:00:00
3415,55,2026-03-20,,,0,absent,2026-03-20 20:00:00
3416,56,2026-03-20,2026-03-20 09:29:00,2026-03-20 15:46:00,6.29,late,2026-03-20 20:00:00
3417,57,2026-03-20,2026-03-20 09:36:00,2026-03-20 17:33:00,7.96,normal,2026-03-20 20:00:00
3418,58,2026-03-20,2026-03-20 09:00:00,2026-03-20 17:17:00,8.28,normal,2026-03-20 20:00:00
3419,59,2026-03-20,2026-03-20 09:04:00,2026-03-20 16:53:00,7.82,normal,2026-03-20 20:00:00
3420,60,2026-03-20,2026-03-20 09:42:00,2026-03-20 17:05:00,7.39,normal,2026-03-20 20:00:00
3421,1,2026-03-23,2026-03-23 09:36:00,2026-03-23 17:20:00,7.73,normal,2026-03-23 20:00:00
3422,2,2026-03-23,2026-03-23 09:44:00,2026-03-23 17:12:00,7.47,normal,2026-03-23 20:00:00
3423,3,2026-03-23,2026-03-23 09:41:00,2026-03-23 17:52:00,8.18,normal,2026-03-23 20:00:00
3424,4,2026-03-23,2026-03-23 09:33:00,2026-03-23 16:42:00,7.15,normal,2026-03-23 20:00:00
3425,5,2026-03-23,2026-03-23 09:37:00,2026-03-23 17:27:00,7.84,normal,2026-03-23 20:00:00
3426,6,2026-03-23,2026-03-23 09:41:00,2026-03-23 17:34:00,7.88,normal,2026-03-23 20:00:00
3427,7,2026-03-23,2026-03-23 09:09:00,2026-03-23 17:50:00,8.69,normal,2026-03-23 20:00:00
3428,8,2026-03-23,2026-03-23 09:35:00,2026-03-23 18:15:00,8.67,normal,2026-03-23 20:00:00
3429,9,2026-03-23,2026-03-23 09:31:00,2026-03-23 17:58:00,8.44,normal,2026-03-23 20:00:00
3430,10,2026-03-23,2026-03-23 09:03:00,2026-03-23 17:56:00,8.89,normal,2026-03-23 20:00:00
3431,11,2026-03-23,2026-03-23 09:14:00,2026-03-23 17:34:00,8.34,normal,2026-03-23 20:00:00
3432,12,2026-03-23,2026-03-23 09:39:00,2026-03-23 18:00:00,8.36,normal,2026-03-23 20:00:00
3433,13,2026-03-23,2026-03-23 09:28:00,2026-03-23 16:56:00,7.47,normal,2026-03-23 20:00:00
3434,14,2026-03-23,2026-03-23 09:10:00,2026-03-23 16:14:00,7.07,normal,2026-03-23 20:00:00
3435,15,2026-03-23,2026-03-23 09:07:00,2026-03-23 19:52:00,10.75,overtime,2026-03-23 20:00:00
3436,16,2026-03-23,,,0,absent,2026-03-23 20:00:00
3437,17,2026-03-23,2026-03-23 09:14:00,2026-03-23 18:19:00,9.08,overtime,2026-03-23 20:00:00
3438,18,2026-03-23,2026-03-23 09:22:00,2026-03-23 17:15:00,7.89,normal,2026-03-23 20:00:00
3439,19,2026-03-23,2026-03-23 09:24:00,2026-03-23 18:12:00,8.81,normal,2026-03-23 20:00:00
3440,20,2026-03-23,2026-03-23 09:05:00,2026-03-23 17:04:00,7.99,normal,2026-03-23 20:00:00
3441,21,2026-03-23,2026-03-23 09:41:00,2026-03-23 17:07:00,7.43,normal,2026-03-23 20:00:00
3442,22,2026-03-23,2026-03-23 09:09:00,2026-03-23 16:40:00,7.52,normal,2026-03-23 20:00:00
3443,23,2026-03-23,2026-03-23 09:15:00,2026-03-23 17:47:00,8.53,normal,2026-03-23 20:00:00
3444,24,2026-03-23,2026-03-23 09:13:00,2026-03-23 16:57:00,7.73,normal,2026-03-23 20:00:00
3445,25,2026-03-23,2026-03-23 09:16:00,2026-03-23 17:17:00,8.02,normal,2026-03-23 20:00:00
3446,26,2026-03-23,2026-03-23 09:33:00,2026-03-23 18:19:00,8.77,normal,2026-03-23 20:00:00
3447,27,2026-03-23,2026-03-23 09:09:00,2026-03-23 16:58:00,7.82,normal,2026-03-23 20:00:00
3448,28,2026-03-23,2026-03-23 09:07:00,2026-03-23 16:17:00,7.17,normal,2026-03-23 20:00:00
3449,29,2026-03-23,2026-03-23 09:00:00,2026-03-23 17:54:00,8.91,normal,2026-03-23 20:00:00
3450,30,2026-03-23,2026-03-23 09:36:00,2026-03-23 17:23:00,7.79,normal,2026-03-23 20:00:00
3451,31,2026-03-23,2026-03-23 09:07:00,2026-03-23 18:07:00,9,normal,2026-03-23 20:00:00
3452,32,2026-03-23,2026-03-23 09:11:00,2026-03-23 17:25:00,8.23,normal,2026-03-23 20:00:00
3453,33,2026-03-23,2026-03-23 09:39:00,2026-03-23 16:40:00,7.02,normal,2026-03-23 20:00:00
3454,34,2026-03-23,2026-03-23 09:08:00,2026-03-23 18:39:00,9.51,overtime,2026-03-23 20:00:00
3455,35,2026-03-23,2026-03-23 09:34:00,2026-03-23 16:44:00,7.16,normal,2026-03-23 20:00:00
3456,36,2026-03-23,2026-03-23 09:25:00,2026-03-23 17:11:00,7.77,normal,2026-03-23 20:00:00
3457,37,2026-03-23,2026-03-23 09:34:00,2026-03-23 18:31:00,8.95,normal,2026-03-23 20:00:00
3458,38,2026-03-23,2026-03-23 09:04:00,2026-03-23 17:16:00,8.2,normal,2026-03-23 20:00:00
3459,39,2026-03-23,2026-03-23 09:42:00,2026-03-23 16:45:00,7.05,normal,2026-03-23 20:00:00
3460,40,2026-03-23,2026-03-23 09:02:00,2026-03-23 16:16:00,7.24,normal,2026-03-23 20:00:00
3461,41,2026-03-23,2026-03-23 09:07:00,2026-03-23 17:26:00,8.31,normal,2026-03-23 20:00:00
3462,42,2026-03-23,2026-03-23 09:17:00,2026-03-23 17:57:00,8.67,normal,2026-03-23 20:00:00
3463,43,2026-03-23,2026-03-23 09:36:00,2026-03-23 17:19:00,7.71,normal,2026-03-23 20:00:00
3464,44,2026-03-23,2026-03-23 09:26:00,2026-03-23 17:34:00,8.13,normal,2026-03-23 20:00:00
3465,45,2026-03-23,2026-03-23 09:25:00,2026-03-23 17:44:00,8.32,normal,2026-03-23 20:00:00
3466,46,2026-03-23,2026-03-23 09:08:00,2026-03-23 17:17:00,8.15,normal,2026-03-23 20:00:00
3467,47,2026-03-23,2026-03-23 09:09:00,2026-03-23 17:57:00,8.81,normal,2026-03-23 20:00:00
3468,48,2026-03-23,2026-03-23 09:15:00,2026-03-23 17:24:00,8.15,normal,2026-03-23 20:00:00
3469,49,2026-03-23,2026-03-23 09:09:00,2026-03-23 17:28:00,8.32,normal,2026-03-23 20:00:00
3470,50,2026-03-23,2026-03-23 09:14:00,2026-03-23 18:45:00,9.51,overtime,2026-03-23 20:00:00
3471,51,2026-03-23,2026-03-23 09:27:00,2026-03-23 18:06:00,8.64,normal,2026-03-23 20:00:00
3472,52,2026-03-23,2026-03-23 09:15:00,2026-03-23 17:12:00,7.96,normal,2026-03-23 20:00:00
3473,53,2026-03-23,2026-03-23 09:14:00,2026-03-23 16:58:00,7.73,normal,2026-03-23 20:00:00
